unit_id,unit_code,canonical_name,organization_type,unit_level,source_ref,valid_from,valid_to,registry_version,qa_confidence
510,BCA_CA_TBI_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Thái Bình,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
511,BCA_CA_NDI,Công an Tỉnh Nam Định,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
512,BCA_CA_NDI_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Nam Định,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
513,BCA_CA_NDI_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Nam Định,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
514,BCA_CA_NDI_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Nam Định,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
515,BCA_CA_NDI_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Nam Định,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
516,BCA_CA_NDI_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Nam Định,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
517,BCA_CA_NDI_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Nam Định,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
518,BCA_CA_NDI_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Nam Định,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
519,BCA_CA_NDI_PA02,Phòng An ninh nội địa - Công an Tỉnh Nam Định,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
520,BCA_CA_NDI_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Nam Định,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
521,BCA_CA_NDI_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Nam Định,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
522,BCA_CA_HNA,Công an Tỉnh Hà Nam,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
523,BCA_CA_HNA_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Hà Nam,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
524,BCA_CA_HNA_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Hà Nam,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
525,BCA_CA_HNA_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Hà Nam,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
526,BCA_CA_HNA_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Hà Nam,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
527,BCA_CA_HNA_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Hà Nam,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
528,BCA_CA_HNA_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Hà Nam,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
529,BCA_CA_HNA_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Hà Nam,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
530,BCA_CA_HNA_PA02,Phòng An ninh nội địa - Công an Tỉnh Hà Nam,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
531,BCA_CA_HNA_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Hà Nam,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
532,BCA_CA_HNA_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Hà Nam,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
533,BCA_CA_NB,Công an Tỉnh Ninh Bình,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
534,BCA_CA_NB_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Ninh Bình,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
535,BCA_CA_NB_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Ninh Bình,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
536,BCA_CA_NB_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Ninh Bình,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
537,BCA_CA_NB_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Ninh Bình,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
538,BCA_CA_NB_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Ninh Bình,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
539,BCA_CA_NB_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Ninh Bình,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
540,BCA_CA_NB_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Ninh Bình,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
541,BCA_CA_NB_PA02,Phòng An ninh nội địa - Công an Tỉnh Ninh Bình,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
542,BCA_CA_NB_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Ninh Bình,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
543,BCA_CA_NB_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Ninh Bình,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
544,BCA_CA_VP,Công an Tỉnh Vĩnh Phúc,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
545,BCA_CA_VP_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Vĩnh Phúc,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
546,BCA_CA_VP_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Vĩnh Phúc,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
547,BCA_CA_VP_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Vĩnh Phúc,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
548,BCA_CA_VP_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Vĩnh Phúc,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
549,BCA_CA_VP_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Vĩnh Phúc,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
550,BCA_CA_VP_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Vĩnh Phúc,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
551,BCA_CA_VP_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Vĩnh Phúc,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
552,BCA_CA_VP_PA02,Phòng An ninh nội địa - Công an Tỉnh Vĩnh Phúc,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
553,BCA_CA_VP_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Vĩnh Phúc,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
554,BCA_CA_VP_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Vĩnh Phúc,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
555,BCA_CA_BNI,Công an Tỉnh Bắc Ninh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
556,BCA_CA_BNI_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Bắc Ninh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
557,BCA_CA_BNI_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Bắc Ninh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
558,BCA_CA_BNI_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Bắc Ninh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
559,BCA_CA_BNI_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Bắc Ninh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
560,BCA_CA_BNI_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Bắc Ninh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
561,BCA_CA_BNI_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Bắc Ninh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
562,BCA_CA_BNI_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Bắc Ninh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
563,BCA_CA_BNI_PA02,Phòng An ninh nội địa - Công an Tỉnh Bắc Ninh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
564,BCA_CA_BNI_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Bắc Ninh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
565,BCA_CA_BNI_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Bắc Ninh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
566,BCA_CA_BGI,Công an Tỉnh Bắc Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
567,BCA_CA_BGI_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Bắc Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
568,BCA_CA_BGI_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Bắc Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
569,BCA_CA_BGI_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Bắc Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
570,BCA_CA_BGI_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Bắc Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
571,BCA_CA_BGI_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Bắc Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
572,BCA_CA_BGI_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Bắc Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
573,BCA_CA_BGI_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Bắc Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
574,BCA_CA_BGI_PA02,Phòng An ninh nội địa - Công an Tỉnh Bắc Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
575,BCA_CA_BGI_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Bắc Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
576,BCA_CA_BGI_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Bắc Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
577,BCA_CA_PTH,Công an Tỉnh Phú Thọ,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
578,BCA_CA_PTH_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Phú Thọ,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
579,BCA_CA_PTH_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Phú Thọ,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
580,BCA_CA_PTH_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Phú Thọ,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
581,BCA_CA_PTH_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Phú Thọ,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
582,BCA_CA_PTH_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Phú Thọ,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
583,BCA_CA_PTH_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Phú Thọ,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
584,BCA_CA_PTH_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Phú Thọ,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
585,BCA_CA_PTH_PA02,Phòng An ninh nội địa - Công an Tỉnh Phú Thọ,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
586,BCA_CA_PTH_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Phú Thọ,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
587,BCA_CA_PTH_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Phú Thọ,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
588,BCA_CA_TNG,Công an Tỉnh Thái Nguyên,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
589,BCA_CA_TNG_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Thái Nguyên,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
590,BCA_CA_TNG_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Thái Nguyên,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
591,BCA_CA_TNG_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Thái Nguyên,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
592,BCA_CA_TNG_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Thái Nguyên,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
593,BCA_CA_TNG_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Thái Nguyên,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
594,BCA_CA_TNG_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Thái Nguyên,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
595,BCA_CA_TNG_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Thái Nguyên,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
596,BCA_CA_TNG_PA02,Phòng An ninh nội địa - Công an Tỉnh Thái Nguyên,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
597,BCA_CA_TNG_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Thái Nguyên,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
598,BCA_CA_TNG_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Thái Nguyên,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
599,BCA_CA_YBI,Công an Tỉnh Yên Bái,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
600,BCA_CA_YBI_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Yên Bái,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
601,BCA_CA_YBI_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Yên Bái,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
602,BCA_CA_YBI_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Yên Bái,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
603,BCA_CA_YBI_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Yên Bái,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
604,BCA_CA_YBI_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Yên Bái,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
605,BCA_CA_YBI_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Yên Bái,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
606,BCA_CA_YBI_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Yên Bái,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
607,BCA_CA_YBI_PA02,Phòng An ninh nội địa - Công an Tỉnh Yên Bái,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
608,BCA_CA_YBI_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Yên Bái,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
609,BCA_CA_YBI_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Yên Bái,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
610,BCA_CA_TQ,Công an Tỉnh Tuyên Quang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
611,BCA_CA_TQ_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Tuyên Quang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
612,BCA_CA_TQ_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Tuyên Quang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
613,BCA_CA_TQ_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Tuyên Quang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
614,BCA_CA_TQ_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Tuyên Quang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
615,BCA_CA_TQ_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Tuyên Quang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
616,BCA_CA_TQ_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Tuyên Quang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
617,BCA_CA_TQ_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Tuyên Quang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
618,BCA_CA_TQ_PA02,Phòng An ninh nội địa - Công an Tỉnh Tuyên Quang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
619,BCA_CA_TQ_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Tuyên Quang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
620,BCA_CA_TQ_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Tuyên Quang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
621,BCA_CA_HGI,Công an Tỉnh Hà Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
622,BCA_CA_HGI_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Hà Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
623,BCA_CA_HGI_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Hà Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
624,BCA_CA_HGI_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Hà Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
625,BCA_CA_HGI_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Hà Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
626,BCA_CA_HGI_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Hà Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
627,BCA_CA_HGI_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Hà Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
628,BCA_CA_HGI_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Hà Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
629,BCA_CA_HGI_PA02,Phòng An ninh nội địa - Công an Tỉnh Hà Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
630,BCA_CA_HGI_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Hà Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
631,BCA_CA_HGI_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Hà Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
632,BCA_CA_CBG,Công an Tỉnh Cao Bằng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
633,BCA_CA_CBG_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Cao Bằng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
634,BCA_CA_CBG_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Cao Bằng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
635,BCA_CA_CBG_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Cao Bằng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
636,BCA_CA_CBG_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Cao Bằng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
637,BCA_CA_CBG_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Cao Bằng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
638,BCA_CA_CBG_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Cao Bằng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
639,BCA_CA_CBG_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Cao Bằng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
640,BCA_CA_CBG_PA02,Phòng An ninh nội địa - Công an Tỉnh Cao Bằng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
641,BCA_CA_CBG_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Cao Bằng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
642,BCA_CA_CBG_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Cao Bằng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
643,BCA_CA_LSO,Công an Tỉnh Lạng Sơn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
644,BCA_CA_LSO_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Lạng Sơn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
645,BCA_CA_LSO_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Lạng Sơn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
646,BCA_CA_LSO_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Lạng Sơn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
647,BCA_CA_LSO_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Lạng Sơn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
648,BCA_CA_LSO_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Lạng Sơn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
649,BCA_CA_LSO_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Lạng Sơn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
650,BCA_CA_LSO_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Lạng Sơn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
651,BCA_CA_LSO_PA02,Phòng An ninh nội địa - Công an Tỉnh Lạng Sơn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
652,BCA_CA_LSO_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Lạng Sơn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
653,BCA_CA_LSO_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Lạng Sơn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
654,BCA_CA_BKN,Công an Tỉnh Bắc Kạn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
655,BCA_CA_BKN_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Bắc Kạn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
656,BCA_CA_BKN_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Bắc Kạn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
657,BCA_CA_BKN_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Bắc Kạn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
658,BCA_CA_BKN_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Bắc Kạn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
659,BCA_CA_BKN_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Bắc Kạn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
660,BCA_CA_BKN_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Bắc Kạn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
661,BCA_CA_BKN_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Bắc Kạn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
662,BCA_CA_BKN_PA02,Phòng An ninh nội địa - Công an Tỉnh Bắc Kạn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
663,BCA_CA_BKN_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Bắc Kạn,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
