unit_code,canonical_name,organization_type,unit_level,year_start,year_end,source_ref,source_url,source_type,code_source,crawled_at,crawl_version,unit_name_raw,unit_code_raw,dedup_key,qa_label,qa_annotator,qa_confidence,qa_note,qa_date,dataset_name,export_date
BCA_CA_NB_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Ninh Bình,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng An ninh chính trị nội bộ - Công an Tỉnh Ninh Bình,BCA_CA_NB_PA03,phong an ninh chinh tri noi bo cong an tinh ninh binh,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_NB_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Ninh Bình,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Ninh Bình,BCA_CA_NB_PA05,phong an ninh mang va phong chong toi pham cong nghe cao cong an tinh ninh binh,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_VP,Công an Tỉnh Vĩnh Phúc,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Công an Tỉnh Vĩnh Phúc,BCA_CA_VP,cong an tinh vinh phuc,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_VP_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Vĩnh Phúc,BCA,ministry,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Vĩnh Phúc,BCA_CA_VP_PC01,van phong co quan canh sat ieu tra cong an tinh vinh phuc,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_VP_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Vĩnh Phúc,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát hình sự - Công an Tỉnh Vĩnh Phúc,BCA_CA_VP_PC02,phong canh sat hinh su cong an tinh vinh phuc,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_VP_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Vĩnh Phúc,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát kinh tế - Công an Tỉnh Vĩnh Phúc,BCA_CA_VP_PC03,phong canh sat kinh te cong an tinh vinh phuc,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_VP_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Vĩnh Phúc,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Vĩnh Phúc,BCA_CA_VP_PC04,phong canh sat ieu tra toi pham ve ma tuy cong an tinh vinh phuc,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_VP_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Vĩnh Phúc,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Vĩnh Phúc,BCA_CA_VP_PC06,phong canh sat quan ly hanh chinh ve trat tu xa hoi cong an tinh vinh phuc,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_VP_PC07,Phòng Cảnh sát Phòng cháy chữa cháy và Cứu nạn cứu hộ - Công an Tỉnh Vĩnh Phúc,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát Phòng cháy chữa cháy và Cứu nạn cứu hộ - Công an Tỉnh Vĩnh Phúc,BCA_CA_VP_PC07,phong canh sat phong chay chua chay va cuu nan cuu ho cong an tinh vinh phuc,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_VP_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Vĩnh Phúc,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát giao thông - Công an Tỉnh Vĩnh Phúc,BCA_CA_VP_PC08,phong canh sat giao thong cong an tinh vinh phuc,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_VP_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Vĩnh Phúc,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng An ninh đối ngoại - Công an Tỉnh Vĩnh Phúc,BCA_CA_VP_PA01,phong an ninh oi ngoai cong an tinh vinh phuc,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_VP_PA02,Phòng An ninh nội địa - Công an Tỉnh Vĩnh Phúc,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng An ninh nội địa - Công an Tỉnh Vĩnh Phúc,BCA_CA_VP_PA02,phong an ninh noi ia cong an tinh vinh phuc,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_VP_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Vĩnh Phúc,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng An ninh chính trị nội bộ - Công an Tỉnh Vĩnh Phúc,BCA_CA_VP_PA03,phong an ninh chinh tri noi bo cong an tinh vinh phuc,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_VP_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Vĩnh Phúc,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Vĩnh Phúc,BCA_CA_VP_PA05,phong an ninh mang va phong chong toi pham cong nghe cao cong an tinh vinh phuc,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BNI,Công an Tỉnh Bắc Ninh,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Công an Tỉnh Bắc Ninh,BCA_CA_BNI,cong an tinh bac ninh,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BNI_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Bắc Ninh,BCA,ministry,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Bắc Ninh,BCA_CA_BNI_PC01,van phong co quan canh sat ieu tra cong an tinh bac ninh,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BNI_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Bắc Ninh,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát hình sự - Công an Tỉnh Bắc Ninh,BCA_CA_BNI_PC02,phong canh sat hinh su cong an tinh bac ninh,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BNI_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Bắc Ninh,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát kinh tế - Công an Tỉnh Bắc Ninh,BCA_CA_BNI_PC03,phong canh sat kinh te cong an tinh bac ninh,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BNI_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Bắc Ninh,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Bắc Ninh,BCA_CA_BNI_PC04,phong canh sat ieu tra toi pham ve ma tuy cong an tinh bac ninh,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BNI_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Bắc Ninh,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Bắc Ninh,BCA_CA_BNI_PC06,phong canh sat quan ly hanh chinh ve trat tu xa hoi cong an tinh bac ninh,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BNI_PC07,Phòng Cảnh sát Phòng cháy chữa cháy và Cứu nạn cứu hộ - Công an Tỉnh Bắc Ninh,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát Phòng cháy chữa cháy và Cứu nạn cứu hộ - Công an Tỉnh Bắc Ninh,BCA_CA_BNI_PC07,phong canh sat phong chay chua chay va cuu nan cuu ho cong an tinh bac ninh,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BNI_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Bắc Ninh,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát giao thông - Công an Tỉnh Bắc Ninh,BCA_CA_BNI_PC08,phong canh sat giao thong cong an tinh bac ninh,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BNI_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Bắc Ninh,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng An ninh đối ngoại - Công an Tỉnh Bắc Ninh,BCA_CA_BNI_PA01,phong an ninh oi ngoai cong an tinh bac ninh,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BNI_PA02,Phòng An ninh nội địa - Công an Tỉnh Bắc Ninh,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng An ninh nội địa - Công an Tỉnh Bắc Ninh,BCA_CA_BNI_PA02,phong an ninh noi ia cong an tinh bac ninh,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BNI_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Bắc Ninh,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng An ninh chính trị nội bộ - Công an Tỉnh Bắc Ninh,BCA_CA_BNI_PA03,phong an ninh chinh tri noi bo cong an tinh bac ninh,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BNI_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Bắc Ninh,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Bắc Ninh,BCA_CA_BNI_PA05,phong an ninh mang va phong chong toi pham cong nghe cao cong an tinh bac ninh,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BGI,Công an Tỉnh Bắc Giang,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Công an Tỉnh Bắc Giang,BCA_CA_BGI,cong an tinh bac giang,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BGI_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Bắc Giang,BCA,ministry,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Bắc Giang,BCA_CA_BGI_PC01,van phong co quan canh sat ieu tra cong an tinh bac giang,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BGI_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Bắc Giang,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát hình sự - Công an Tỉnh Bắc Giang,BCA_CA_BGI_PC02,phong canh sat hinh su cong an tinh bac giang,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BGI_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Bắc Giang,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát kinh tế - Công an Tỉnh Bắc Giang,BCA_CA_BGI_PC03,phong canh sat kinh te cong an tinh bac giang,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BGI_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Bắc Giang,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Bắc Giang,BCA_CA_BGI_PC04,phong canh sat ieu tra toi pham ve ma tuy cong an tinh bac giang,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BGI_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Bắc Giang,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Bắc Giang,BCA_CA_BGI_PC06,phong canh sat quan ly hanh chinh ve trat tu xa hoi cong an tinh bac giang,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BGI_PC07,Phòng Cảnh sát Phòng cháy chữa cháy và Cứu nạn cứu hộ - Công an Tỉnh Bắc Giang,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát Phòng cháy chữa cháy và Cứu nạn cứu hộ - Công an Tỉnh Bắc Giang,BCA_CA_BGI_PC07,phong canh sat phong chay chua chay va cuu nan cuu ho cong an tinh bac giang,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BGI_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Bắc Giang,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát giao thông - Công an Tỉnh Bắc Giang,BCA_CA_BGI_PC08,phong canh sat giao thong cong an tinh bac giang,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BGI_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Bắc Giang,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng An ninh đối ngoại - Công an Tỉnh Bắc Giang,BCA_CA_BGI_PA01,phong an ninh oi ngoai cong an tinh bac giang,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BGI_PA02,Phòng An ninh nội địa - Công an Tỉnh Bắc Giang,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng An ninh nội địa - Công an Tỉnh Bắc Giang,BCA_CA_BGI_PA02,phong an ninh noi ia cong an tinh bac giang,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BGI_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Bắc Giang,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng An ninh chính trị nội bộ - Công an Tỉnh Bắc Giang,BCA_CA_BGI_PA03,phong an ninh chinh tri noi bo cong an tinh bac giang,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_BGI_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Bắc Giang,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Bắc Giang,BCA_CA_BGI_PA05,phong an ninh mang va phong chong toi pham cong nghe cao cong an tinh bac giang,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_PTH,Công an Tỉnh Phú Thọ,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Công an Tỉnh Phú Thọ,BCA_CA_PTH,cong an tinh phu tho,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_PTH_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Phú Thọ,BCA,ministry,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Phú Thọ,BCA_CA_PTH_PC01,van phong co quan canh sat ieu tra cong an tinh phu tho,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_PTH_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Phú Thọ,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát hình sự - Công an Tỉnh Phú Thọ,BCA_CA_PTH_PC02,phong canh sat hinh su cong an tinh phu tho,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_PTH_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Phú Thọ,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát kinh tế - Công an Tỉnh Phú Thọ,BCA_CA_PTH_PC03,phong canh sat kinh te cong an tinh phu tho,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_PTH_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Phú Thọ,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Phú Thọ,BCA_CA_PTH_PC04,phong canh sat ieu tra toi pham ve ma tuy cong an tinh phu tho,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
BCA_CA_PTH_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Phú Thọ,BCA,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Phú Thọ,BCA_CA_PTH_PC06,phong canh sat quan ly hanh chinh ve trat tu xa hoi cong an tinh phu tho,BCA,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
